label	text_a
1	有种 你 给 推荐
2	嘿嘿 嘿哈
1	575544
1	你 是 一个 话题 吧
1	肚子 痛快 生 了
1	明天 的 明
1	那 你 喜欢 我 喽
1	给 个 好笑 的
1	谁 是 老太 的 呢 谁 跑 了
1	那 跟 你 说 什么
1	爱 和 一个
2	不错 我 的 我 都 很喜欢
1	你 与 你 知道 安卓拉 baby 的 真正 的 QQ 号 吗
1	两件 寸衫 明天早上 需要 清洗 一下 ， 麻烦 上门 来 取 。
1	现在 是 冬天 了
1	谁 怕谁吧 我 的 小 宝宝
2	我 喜欢 打包
0	听见 你 这句话 我 想吐
1	据份 呢
1	你 的 年龄 还能 探讨 吗
1	发 个 两百块 出来
0	废话 。 不是 鹦鹉 难道 是 鹌鹑 啊
1	我 。 也是 女 汉子
1	有人 代替 的 了 就 我 的 家人
1	请问 你 有钱
1	你 像 白
2	可是 我 还是 很喜欢 她
1	我 饿 了 ， 咋办
2	都 很 好笑 很不错 哟
1	茶杯狗 都 有没有 一千块 钱 一只 的
1	人家 比
0	虽然 你 是 个 机器人 你 要死人 的 话 还能 去 放松 放松 可是 你 是 机器人 放松 不 了 你 不懂
0	对啊 ， 你 真 丑
1	我 有些 胆战心惊
1	那一个 e
1	我 被 谁 给 骗 了 来说出来 了
1	你 连 过 蛋 嘛
1	我们 上街 去 了
2	你 又 不 丑 你 是 个 大白 白白 净净
1	我 要 出来 了
1	没 流量 就 不 给 玩
0	我 己经 死 了 !
1	饥饿游戏 下
1	下 一丨
1	你 发 告示 上 了 会不会 要不要 告诉 我 老婆
1	我 问 的 是 什么 通知书
2	讲 得 这么 好 么 这么 讲 不 出来 ，
1	你 讨 我喜欢 就好
1	生活 压力 很大
1	我 又 没 说 这个 ！ ！ ！
1	现在 好 科技 好 发达
1	HHHHHVVHH
0	你 不知道 还给 我 发 ， 不 想 活 了 吗 ？ : - P
0	哼 别 老 重复 这一句话 行不行
1	7.41259E+14
1	太阳自然界你好看啊小姐你好
1	你 觉得 她 合适 吗
1	不要 那么 说话 不要 那么
1	魔幻奇怪的问题 了 吗
1	我 想 我 家男 票 了
1	你 能 回答 两次 吗
1	你 下班 不 下班
2	那 你 就 喜欢 权志龙 吧
1	取 了 吗
1	放心 我 不会 介意 的
0	你 能不能 别 这么 直接 我 不是 问 这个 。
2	谢谢 亲 耐 滴
1	1249401 。
1	猫猫 是
1	下雪天 了 很好 去
1	7842562
1	不用 查 我 就是 会 单 弹 一闪
1	原来 你 是 六个 手指头
1	十一级
1	v嘎嘎嘎 好好 干
1	嗯 后天 还
1	果然 是 没有 的
1	对么 你 就是 个 同性恋 你 不爱我 了
1	哪个 是 你 妈妈 给 你 花 出来
1	没 浪漫 还 跟 以前 养鸡 七七 的
1	Hi ！ 我 回来 了
1	那 是 那 是 什么 老
1	还 不 给 说了拜拜
1	这个 听 过 几百遍 了 幻想 想 幻想
1	你 还 安逸 家 呢
1	娇娇 只是
1	五区 人 太 牛 了
1	怕 什么 呀
0	车车 汇 你 不 来啦 不 来 太 假 了
1	呃 ， 还 早 呢
0	我 不 喜欢 王俊凯 我喜欢 王源
1	鹿晗 现在 在 哪 呢
0	我 说 你 一点 都 不 棒
1	买 个 发动机
0	你 都 不 安慰 我 哈
1	哦 。 seeyou
1	呵呵 就送 四个 代表 的
1	同学 了
1	你 就是 一个人妖
1	现在 说 高 我的秘密
1	咋 没 和 你 会出现 我 有话 和 之 战
1	就是 你 要 我 我 打 你
1	Ijevrkwjebdje
0	哈哈 哈哈 你 输 了
1	一分钟以后 叫 我 起床
0	我 找 为什么 感觉 你 这么 气人 呢
1	我 要 下 拜 85 为啥 说 没有
1	推荐 一下 好歌 吧
1	所以 我 改 了
0	好无聊 啊 ！ ！ ！
1	给 你 零分
0	为什么 哪 我 好想 死
1	不 早 了 锅 烧 红 了
1	刘恺威 和 杨幂 是不是 离婚 了
1	你 都 不明白 我 意思 啊 我 是 说 你 叫 布吉岛 要是 你 回家 的话 你 可以 叫 高高
1	你 创 了 吗 你 吃饭 了 吗
2	你 加油 妈妈
0	聊聊天 不 好听 不 好听
2	了不起 的 腿
1	哎呀 困
1	小 你 在 吗
0	再也不 给 你 点赞 了
1	你 给 放 干净
1	你 猜 猜 我 语文 多少 分 好不好
1	豆腐 小
2	真好 哈
1	我的女孩 真爱 休 怎么 可以 跟 他 表白
0	嗯 哼 嗯 哼 嗯 哼呜 呜 呜 呜 呜 呜 呜 呜 呜 呜 呜 呜 呜 呜 呜 呜
1	饿 了 就 说 我 饿 了
0	但 我 比 同学 都 差
1	那 你 歇着 去 吧
1	你 的 网名 是 什么
1	杀 了 你 三炮
1	给 你 一个 男人 你 要 吗
1	一个 留 作业 我 马上 就会 答 完
1	我 长 的 好看 吗 是不是 最 漂亮 的
1	你 再讲 个 锐角 合 柯秀
1	那你爱不爱看天天有喜之人间有爱
1	可以 眯 明天 再 写 也 行 吗
1	我 要 去 写 课文 就 不配 你 说话 了 ！
1	又 是 一个 大 投资
1	Cunning hamrd carnivald
2	摸摸 我 喜欢 小攻
1	我 就 在 国外
1	醉酒 吗 你 就 吗
0	哼 我 讨厌 你 。
0	唉 公主 吗 我 不 理 你 了 ，
0	我 就 喜欢 喝 白酒 咋 的 了
1	mpm2
1	有 在 在 哪儿
1	不 高笑
0	你 聪明 个 几把 毛
1	我 怕 哥们 co
1	女 主 好像 不是 人类 但 会 做 鬼
1	私 拟 作 僵尸 太 久
1	老婆 是 个 畜生
1	听 我 作诗 一首
1	我们俩 的 对话 会不会 被 别人 监控
1	你 不是 叫 我 主人 吗 ？ ， 那 怎么 不 鼓励 鼓励 我 啊
0	你 才 不会 聊天 呢 你 劲 废话
1	说 么 至少 念 是 我 的 秘书 吗
1	这个 我 答 不 上来
1	直接 叫 我
1	是 一一堂 难忘 的 语文 课字 数 约 三百 字 左右
2	我 爱 小童年
1	我 有许多
1	就 打脸 怎么样
1	我 给 你 去 拿 果冻 吧
1	因为 我 的 幸运 数字 不是 死 而且 我 也 不 适应性
1	提到 作业 了 不 聊 了 拜拜
1	我 的 QQ 号 你 要不要
1	错 了 ， 我 缺 男人
0	我 看 嫂子 处理 骗人 呢
0	你 是 智能 机器人 那 之 前 的 几个 问题 你 为什么 不 回答 不舒服 回答 回答 牛头 不对 马嘴
0	你 有 大 坏蛋 大 坏蛋 是 个 小 坏蛋
1	这个 6
1	你 就 不能 安慰 安慰 我
1	那 好 帮 你 亲亲 我
1	daeatd
1	聊 男人 事
1	哦 跟 你 比不着 了
1	与 你 知道 我 叫 什么 名字 吗
1	我 普通话
1	咯嗯 哦 哦
1	要 能 吃好 还 问 你 干 什么
1	怎样 有效
1	密室 和 台式 的
1	周总
1	谢谢 怎么 写
1	你 是 怎么 知道 我 用 的 是 苹果 手机 的 ？
1	把 它 一 炒 就 行 了
1	那 四 之 呢
1	有人 想 搞 我
1	你 家 的 具体 位置
1	地 下面 有
0	真 不 好玩 有 跟 我 你 这么 废话 吗
2	老公 让 老婆 抱抱 您 亲亲 您 我 的 乖乖 老公 么 么 么 么 么 么 么 吧 唧
1	你 说 谁 是 hi
1	你 几岁 了 我 主人 把 我 加工 已经 十三年 了
1	你 帮 我 查 一下 那个 京珠高速 这 离 这里 最近 的 是 哪 一条 高速 最近
2	挺 帅 的 有 哪些
1	昔日 男
1	妈妈 ， 快 给 我 洗 个 澡 。
0	切管 你 信不信 我 ！ 反正 我 没 信 ！
1	在 后面 用 一种
0	不 给 你 说话 了 病态 了 哪 搞笑 费劲
1	臂 的 部首
1	天天考试 的
1	575435383
1	h 你 怎么 知道 我 家 小 想嫁
1	嫦娥 与 玉兔 他们 都 在 说
0	真 的 ， 好 吵
2	哈哈 哈哈 真是 一个 很 逗 的 对话 软件
1	我 姓 高
1	不行 必须 得 是 女 的
1	我 也是 萌 孩纸
1	萌萌哒 ， 但是 白白 的 肚子 上 的 红 点点 呢 ？
1	出发 。
1	爱吃
1	你 现在 就 退
1	你 是 人工智能 醒醒 吧
2	我喜欢 都
0	根本 就 不要 原谅 你 永远永远永
1	因为 我 的确 很 迷人
0	你 男孩 是 个 猪
1	你 的 小狗
0	不 是 心里 难受
1	我 跟 三个 了 我 跟 你 一起 干
1	用 英语 来说 请 给 我 一杯 水
0	你 还能 再 恶心 点 一点
0	你 还 什么 都 不懂 乱说
0	哈哈 ， 你 咬 我
1	安 了 c
0	你 找 的 内容 都 不是 我 想要 的
1	给 个 网站
0	哎呀 讨厌 。
1	我 有很多 侄子 心
1	● ′ ω ｀o ○ 好 想要 压岁钱 呢
1	我 有 一对 小胸 么
1	上学 了 。
0	你 不是 不 想 理 我 吗 那 我 也 不 理 你 那 我 现在 把 电话 关 了
1	你 知不知道 那个 古剑奇谭
2	好 “ 哈哈 ”
1	冬蜜 错 啦
1	o ￣ ▽ ￣ O ￣ 0 ￣ o
1	记得 你 啊 但是 少 了 什么
2	我 喜欢 吃 吧
0	你 居然 骂 我 再见
1	慢慢 你 就会 明白 了
0	乐乐 讨厌 你
1	我 有事 要 去 检查 作业 了
0	你 根本 都 不能 用 吧
1	那 你 睡 ， 我 上班 着 呢
1	干嘛 啊 ， ？
1	一年级 的 小孩儿 脸 不留
1	反正 的 要 在一起 类似 的
1	回复 脚后跟
1	点 不 出 n 来
1	我 手指 被 门 夹 了
1	夸 一 夸
1	一 吃糖 葫芦 吗
1	如何 穿 肉色 丝袜
1	你 不 说 你 不用 吃饭 吗 用电 来 补充 能量 吗
1	你 怎么 不 陪 我 聊天
2	你 是 我 最好的朋友 作文 500 字
1	你 改 你 改 你 也 改
1	我 包 尿布
2	你 这样 谦虚 我 都 没 话 了
1	那 我 变 温柔 了
1	到 哪 可以 去 买 呢
0	我 真 的 求求 你 呀 ， 不要 发 了 ， 你 要是 发 了 我 就 晕 了 ， 晕 了
0	信不信 我 你 老板 炒鱿鱼
1	hi喽 来 就 没 去 u
1	拜拜 ！ 我 睡觉 了
0	不 和 你 完 了 坏蛋
0	秘大 傻子
1	potlucks
1	好 贪婪
1	你 不 跟 别人 聊 了 吗
1	今天 他 不 送 了 明天 才 给 送来
1	全世界 没有 第二个 形容 很少 独一无二
1	我 问 了 吗
1	你 就 分 性别 你 到底 是 男 的 女 的
1	谁 要 交 的 你 猜 我 交 的
1	那 你 会 感觉 饿 吗 ？
2	聊天 真 高兴
0	你 心 宽 ， 不 像 俺们 ， 累 啊 ！ ！
1	那千玺 是 跳舞
1	我 给 谁 哪
1	你 没有 一个 天亮 的 别人 名字 吗
0	我 才 不 想 和 你 我 最讨厌 上课
1	宝宝 我 也是 醉 了
1	那 你 刚才 怎么 还 来 一个
1	来 个 高冷 的
1	我 要 听 你 唱 时间 煮 雨
1	帮 我 记 几个 日子 好 么 到时候 提醒 我 哦
1	我 才 15岁 。
1	没 闲心
1	我 还 收集 了 和 知音 有关 的 交友 名句
0	你 信不信 我 删 了 ，
1	唉 我 是 白羊座
1	Fbdvn
1	周六 去 哪
1	你 能 写出 一张 比 我 更 好看 的 吗
1	hghv
1	哦 哦 哦 哦 ~
1	意思 是 都 可以 ← ←
0	唉 你 真 的 是 太 善变 了 刚 还 说 鸡肉味 马上 就 变了真是
1	你 现在 是 怎样 啊
2	好 温馨 哦
0	Goodbye . 永远 不见 。 傻子 。
0	我的心 很 忐忑
1	你 能说 的 多一点 吗
1	你 几 区 啊 ， 厉害 吗 。
0	你 说 的 是 谁 ， 我 都 不知道
1	搞 一千
1	我 怕 有 宝宝
1	小秘 有 下面 容
1	我 现在 就 想 睡觉 你 要 给 我 说 晚安
1	说话吧兄弟 我 在 写 作业
1	是 电脑 。
0	那 你 打算 不 和 我 聊天 了
1	你 不 能够 讲 一百个 门 现在 你 的 思想 你 想知道 哪段
1	好啦 我 逗 你 玩
1	哼 你 不 说 我 就 不 和 你 玩儿 了
1	不知道 ， 你 讲讲
1	强 强奸
1	选 嘛 ？
0	是 你 骗 还是 我 骗
1	清空 以上 聊天 记录
1	来 摸 我 呀 你 不 说 么么桶 吗
1	洁白 的 什么样
1	应该 找到 了 吗 陈 找到 没
1	跑 了 几岁 了
1	不好意思 啊 刚 喝 口水
1	后天 彭山 的 天性 的
0	你 想 个 拼命 都是 像 猪 吧
1	在 哪里 学 理发 的 职高
1	那 我们 怎么 下棋
0	我 去 不 装逼 会 死 啊
1	你 的 另一半 是 谁 呀
1	姐姐 家 婆婆 里 的
0	一点 都 不 深奥 只是 你 的 智商 太 低 了
1	一级级 的 来了
1	给 我 拉
1	牛仔 的 躺 在 我
1	干女
1	没有我可以 给 你 去 买
1	蓝兔 cok
1	我 家 有 一 跪 着 的 梳头 都 看 了 十多遍
1	此刻 是 午夜 又 是 中心城 所有 的 眼睛 都是
1	才 不要 和 你 结婚 的
1	继续 捋 月 传
2	时间 过 的 真 快 我 也 舍不得 你 么 么 哒
1	表情 包 你 有 吗
2	哎呦 ， 不错 噢
0	你 都 不知道 真是 太 可怕
1	四川 是 网吧 在 哪个 哪几个 的
1	嗯嗯麼麼躂
1	那 你 去 打 一个 篮球 吧
1	来 接 请问 你 在 哪
1	嘟噜噜大啦啦丽丽 清晨 的 风儿 吧 喔 胶西
0	你 活着 浪费 空气 死 了 根部 疼 基本 不等式
1	哈鬼
1	唱 一首 小燕子
1	小燕 交 出来 吧
1	然後
1	hffbfhfhf
1	收下 兵临城下
1	那 你 就 比 不要
1	6.76725E+88
2	我 喜欢 赵小刀
1	本来 就是 吗 你 本来 就是 聪明 你 要 在家 我 那 顿 下次 哪
1	剑灵通
1	那 你 是 萌娃
1	快 到 缸 里 来
1	发 的 图 就是 个 刚才 过分 的
1	46797863
1	饥荒
1	那 你 倒是 回答 阿
1	把 歌 给 我 停 了 立马 马上 快点儿
1	不服 出 不 来 给 我 出来 我 就 给 你
1	（ 还 吃 个 饭
2	能 愉快 的 聊天 知道 你 爱 我
1	再 给 我 讲 几个 呗
1	啥 意思 ？ ？ ？
0	随便 讲究 很 搞笑 不要
0	a 说 啊 不 说 啊 说话 我 不 喜欢 看 你 聊天儿 了
1	跟 你 约会
1	发 出来 了 吗
0	你 的 情商 真 的 很 低 比 不过 我 的
1	现在 九场四十
1	我 不是 4 年级 ， 我 才 小 小班
1	那 我 求你件事
1	我们 好像 在 的 全 歌 你 去 偷 嘛 的
1	u甜
1	你 在 干 什么 小东西
1	k 改 名字
0	你 才 炸 了
2	那 你 可 高兴
0	哈哈 哈哈 你 说 你 不能 没有 我 一切 一切 的 一切 都是 骗 我 的
2	哦 真好 机器人 真好
1	秦腔秘
1	睡觉 睡觉 睡觉
1	我 想 跟 你 一起 约
1	改为 陈述句 上面 我 说 那个
1	智商 只是 一方面 那 其他 的 呢
1	木 不会 善待 吗
1	你 怎么 深夜 还在 工作
0	再 也不 聊 了 ， 对 猪 说话 ， 猪 不会 听 人 话
1	一包 零食
1	二百 写 的
1	我的愿望 是 希望 我可以 有 个 愿望
0	你 还是 光头 ， 真 丑
0	可是 我 女朋友 很 倔 脾气
1	女生 喝醉 了 我 却 一笑而过
0	哦 原来 你 是 猪了拜拜 我 从来 不 和 猪 聊天
2	我 喜欢 谈 明星
1	在 的 票
1	那 为什么 是 仙女童
1	你 一个 小晴
0	你 怎么 这样子 说 人 这么 不 文明
1	有 一个 不是 我 说 你 的 驾到 才说 我 听 不懂之的一个字好呀上面世界旗下明天
1	红娃 睡觉
0	再 也不 理 你 啦 ！
1	NO 作 NODie
2	加油 哈哈 衡阳
0	你 果然 还是 这么 邪恶
1	明确员 成绩 是 先 往
0	又 是 不能说 ， 你 想死 啊 ， 不能说 ？ ？ 那 你 从一开始 就 别说 ！
0	不用 你 管 。 哼 。
1	只要 心态 好 ， 神马 都是 浮云 ！
1	一盒 八点半
1	换 点卡 说话 在 里面
1	兄弟 难 当 这 首
0	别 那么 夸 我 吗
1	那 我 材 的 小女孩 吧 别 跟 我 说 是 卖 女孩 的 小 火柴
1	剪不断 理 还 乱别 是 一般 滋味 在 心头
1	滋味 大度 自己 还 做 给 我 吃 么
1	哎呀 别说 了 都是 四点 零零 了 十四点 零零
1	一点 凑 不 深奥
1	你 把 你自己 的 图片 发 过来
0	聊天 聊天 别 扯 那些 没用 的
1	我 是 你 师傅 我 练 过 跆拳道
1	什么 叫做 一只手 枷锁
0	永远 永远 永远 永远 都 不 理 你 。
1	我 才 初一 ， ok ？
1	我 该怎样 称呼 你 呢 ？
1	想 的 美勒
1	你 给我 念 出来 我 不会 念
0	我 刚 分手 你 不要 这样 刺激 我 好不好 哦 物业
1	我 叫 你 给 我 推荐 几款 女装
0	找 你 毛 气 你 普通 十八大
1	对呀黄土高坡 在 哪里
1	米 牵挂 的 也 希界 的 家伙 吗 李假货 吗
1	我 帮 你 烤
1	就是 那个 老人家 害羞
1	你 还是 讲 小说 吧
1	我们 来 说说 小白兔
2	狼人 传说 很好玩 ！
1	再 等 一分钟 。
2	很 热情
1	甲乙 两地 相距 2475米 千米 一辆 汽车 从 甲 地 出发 驶往 乙地 一次4.5 小时 正式 距离 乙地 还有 十六点 五兆 江苏 还 需要 几个 小时 才能 到达 乙地 挽留 两位 小数
1	我 一个 大大 的 要 爸爸了飞 秒 王妃 呢
1	哥哥 想 问 你 问题
0	刚才 你 伤心 了
1	还要 我 人工 删
1	你 不会 真信 了 吧
1	世上 只有 哥 最 屌
1	黃色片
1	你 的 自拍 相
1	是 我 爷爷 的
1	里面 有 血丝 胃 里面 有
1	莞莞 没想 倒
2	呵呵 我 应该 给 你 封 一个 称号 搞笑 呀 搞笑 可 就是 太 搞笑 了 我 想 在 下 实在 是 太紧 了 呀
1	螃蟹 中 的 大 黑牛 给 我 调整 了
1	我 以前 也 坐
1	唔 使 急 七月七
1	你 上课 会 睡觉 吗
1	土地 神图 的 三块 给 我 出来
0	你 咋 那么 恶心 呢
0	你 居然 不 喜欢 范爷 不要 你 了 。
1	一个 古古怪 怪 呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱呱
0	不是 你 明明啊明明 啊 ， 明明 就是我 在 问 你 问题 ， 你 却 回 了 那种 我 真是 不搞 明白 呢 ！
1	你 在 哪里 为什么不听讲
1	你 的 声音 能 变成 男 的 嘛
1	mca1
1	嘉善 影视 娱乐 频道 在 播放 的 是 什么 连续剧
1	在 微信 上
1	动物 大逃亡 这本书
1	我 愿意 请 告诉 我 汉阳 哪个 地方 我 现 过去 找你
1	股 个股
1	jt
0	我 怎么 感觉 你 在 骂 我
1	poolroomppooo
0	我 恨 你 我 不要 你 了
1	我 是 好 大好 想 好 的
1	那 还是 一
1	饭 菜谱
0	靠 么
0	可是 我 已经 很努力 在 做 了
1	看来 你 也是 个 风流 人士
2	我 喜欢 佳佳 谈谈
1	只因 他 对 我 真 的 很重要 很重要
0	我 说 你 真 丑
1	， ！ 。 ？
0	哼 我 讨厌 你
1	你 有 眼睛 鼻子 吗
1	开 上 哪
1	不 跟 你 聊 了 我 睡觉 了 昨天晚上 没 睡觉
1	寒假 里 的 一件 事 结尾段
1	你 要 啊 1hi
0	你 必须 给 我 说 不 说 的 绝交
1	给 我 准备 好 马克 32块 钱
1	那 我 还 不是 给 你 说 方言 呢
0	你 骗 我 ， 这样 还 不行 。
1	那当然 我 在 被窝 里 躺着 呢
1	你 不要 让 贵 的 好 吗 我 是 说 你 不要 让 我 跪 着 好不好嘛 真 的 跪 搓衣板 真 的 不好
0	你 这 说信不信 我 把 你 打 扁 呢
1	我是美爱不是美真
1	你 吗 是 你 谜
1	科技性
0	说 没 人 陪 我 玩
1	因为 我不懂 才 问 你 使劲 露 出去 了
1	你 来 我 这儿 住吧
1	你们么 这样
1	拜 ～ ～ ～ ～
1	bigbang三巡 是 皇冠 灯 卖 的 多 还 说 皇冠 发卡 多
1	ffdreegdfsdfgc
0	我 打 你 娃 信不信 我 叫 我 的 狗 咬 你
1	张智哓
1	左昂
1	时间 艰涩 地 流动 着 像 沙漏 坠入 我 忐忑不安 的 心房 用 了 什么 的 修辞 手法 说明 了 什么 表达 了 母亲 对 儿子 的 什么
0	我 也 这个人 很 无聊
1	天 考试
1	哦 结婚 好好 对 我 耳语 u
1	必须 唱 昂
1	我 只有 一个 姐姐
2	我 觉得 都 好看
0	不 理 你 了 真 的 。
1	啊 ？ 你 在 外国 吗 ？
0	你 长 这样 这么 丑
1	一般 长 的 丑 的 都 不 说 自己 丑
0	不 和 你 说了讨厌 你
1	嗯嗯 嗯嗯 嗯 哈哈 战
1	杀鸡 六
1	给 你 脸 了 吖
1	要 啊 我们 放学 了
1	嗯 你好 逗哦草
1	嗯 我 也 写 过 。
1	你 的 回答 不能 换一换
1	随便 喝 喝酒 的
1	就是 陪 我 玩
1	155105
1	你 觉得 我 偶像 帅 还是 EXO 帅
1	师弟 师弟 给 我 听听 呗
1	MYbirthday
1	我 搞 对象 了
1	欢迎 你 2016
1	你 不是 让 我 好好 读书 吗
0	我 也 不 喜欢 有 讨厌 便便
0	哪 句 你 死 了 关 我 什么 事 这 是 让 我 太 伤心 了
1	嗯为国 吗
1	你 的 床 在 哪
1	我 跟 你 不是 处于 中间 哪
1	别 踩 他
1	把 柚子 衡阳 的 和 黄杨 的 不是 红
1	李易峰 是 个 二蛋
1	今天早上六点 的 吻
1	妹子 被 你 藏起来
0	这样 把 你 揍 我 我 不介意 。
1	你 的 QQ 帐号 是 12345678
1	5.98182E+36
1	台湾 的 红 歌星
0	呵呵 我 偏笑 你 咋地
1	我 心里 投机 猫扑
2	我 喜欢 程慧娟
1	还有 关于 别 的 吗
1	学 窝 干嘛 啊
0	你 更 没礼貌
1	我 算不算 幽默 的
0	没 素质 又 咋 滴 你 来 咬 我
2	那 你 快 去 买 给 我 挑 个 最 可爱 最萌 的 么
1	你会不会 嫌 我 烦 啊 ！
2	我 喜欢 隔壁 老王
1	声音 和 我 说话 了
0	我 心情不好 ， 很 不好
0	你 那句话 是 什么 意思 听 都 听 不懂
1	东乌 面
0	天天 都 说 这 有意思 没
1	有 很 无聊
0	这 有 何 关系 啊 ！ 别扯 些 没 的
2	你 脱 衣服 好看
0	死 自恋
1	你 被 下 将 进 酒吧
1	嗯 你 就 老实 吗
2	我 也 很喜欢 看
1	那 你 搜索
1	京 中
1	我 刚 拉 了 一些 ， 可香 了
